time,open,high,low,close,volume,ema_fast,ema_mid,ema_slow,rsi,macd,bb_upper,bb_lower,atr,log_ret,vol_realized
2025-10-27 13:37:00+00:00,4041.8050000000003,4045.455,4041.665,4045.455,0,4039.300165061952,4040.857599436526,4051.1615691049433,61.133437036438174,-0.8512018019091556,4048.5406026130045,4030.7673973869955,3.1875341391503293,0.0009051285047139146,0.319296647568769
2025-10-27 13:38:00+00:00,4045.4449999999997,4045.615,4042.6,4043.0249999999996,0,4039.654911246528,4040.942595537055,4051.080608218327,55.83032053172826,-0.4548755319515294,4048.6227946026,4030.7552053973995,3.1752102720681536,-0.0006008545667697263,0.3239319492821955
2025-10-27 13:39:00+00:00,4042.9049999999997,4043.605,4042.295,4042.895,0,4039.9634911278113,4041.019160417955,4050.999159380334,55.552682376000746,-0.14955010070843855,4048.550130898097,4030.771369101903,3.0419809669204243,-3.215465896566627e-05,0.32392886886437483
2025-10-27 13:40:00+00:00,4042.915,4043.475,4041.605,4041.9449999999997,0,4040.152206258496,4041.055467852545,4050.909068242221,53.46046549467715,0.015585779618049855,4048.2229118599957,4030.8500881400055,2.9582680407118147,-0.00023500774396723045,0.32435920675405
2025-10-27 13:41:00+00:00,4042.085,4044.335,4041.755,4042.6800000000003,0,4040.3929485195918,4041.1191749955824,4050.8271869661794,54.87643370013395,0.20342060574739662,4047.9584124864214,4030.932587513579,2.93124889494668,0.00018182661583487914,0.3011309174182273
2025-10-27 13:42:00+00:00,4042.6400000000003,4042.65,4040.12,4040.12,0,4040.366953422488,4041.0799916624223,4050.720647792387,49.25532521484024,0.1440499355553584,4047.434794596313,4031.022205403687,2.9047311167362317,-0.0006334438772697126,0.3068172622857442
2025-10-27 13:43:00+00:00,4040.1099999999997,4040.785,4039.49,4039.975,0,4040.329624525108,4041.0366586560526,4050.613725923806,48.94948335921753,0.08432590693655584,4047.282725698872,4031.0052743011283,2.789750322683649,-3.58906671316106e-05,0.2969249569595085
2025-10-27 13:44:00+00:00,4039.965,4041.67,4039.955,4041.545,0,4040.445374570336,4041.0565936107178,4050.5234898449626,52.39617116472088,0.16181476306837794,4047.2892186166596,4031.0047813833403,2.71298244249197,0.0003885407744466107,0.3000891303124761
2025-10-27 13:45:00+00:00,4041.605,4042.285,4040.51,4040.9449999999997,0,4040.4929579445898,4041.0522173906897,4050.4281814882966,50.97961233336581,0.1728181145895178,4047.0840871545824,4031.034912845418,2.6459836965996604,-0.00014846909828669652,0.29988266576159434
2025-10-27 13:46:00+00:00,4040.95,4042.8,4040.94,4041.35,0,4040.5745809974856,4041.0638951400747,4050.337851324234,51.92442990774142,0.21177722914762853,4047.0770703290864,4031.035429670914,2.589842003985408,0.00010021905915102991,0.2990725871643332
2025-10-27 13:47:00+00:00,4041.3599999999997,4041.425,4039.895,4040.335,0,4040.55176375963,4041.0353110169344,4050.238320465287,49.35690400399257,0.15891867526397618,4047.0241666298552,4031.0293333701447,2.5141390037007505,-0.0002511852430124861,0.3002144943092637
2025-10-27 13:48:00+00:00,4040.275,4040.7650000000003,4039.455,4040.7650000000003,0,4040.5720719729984,4041.0247105848975,4050.14405857011,50.47418352264041,0.14999623361472914,4047.166901558632,4031.1085984413685,2.4281290748650113,0.00010642115563719301,0.29979247061897774
2025-10-27 13:49:00+00:00,4040.625,4041.0299999999997,4039.6949999999997,4040.7200000000003,0,4040.586160356522,4041.0127611501957,4050.0502868430444,50.34899597097212,0.13770661427588493,4047.3066070478717,4031.4093929521287,2.35004842666037,-1.1136567104941264e-05,0.29792842057765967
2025-10-27 13:50:00+00:00,4040.66,4040.66,4038.3149999999996,4038.875,0,4040.4231927035203,4040.9289273796,4049.9390899590344,45.379420101280004,-0.020670798189712514,4046.990353033276,4032.3596469667245,2.3539735390418186,-0.00045670606808023706,0.30009183326105876
2025-10-27 13:51:00+00:00,4038.845,4039.2,4037.96,4038.195,0,4040.2109838746137,4040.821714541184,4049.822233342527,43.66863540267984,-0.198765115099377,4046.1465341263556,4033.9564658736444,2.274404000538816,-0.0001683778899046473,0.300297916247938
2025-10-27 13:52:00+00:00,4038.175,4039.5550000000003,4037.725,4038.145,0,4040.014223505603,4040.7167453434904,4049.7060419659847,43.53866117046158,-0.3400211740445229,4045.2179914061476,4035.531008593853,2.2426608576432137,-1.2381846232756288e-05,0.30029366849291933
2025-10-27 13:53:00+00:00,4038.175,4038.965,4037.925,4038.905,0,4039.9085831717357,4040.645696506491,4049.598568911597,46.16171456838658,-0.3861902096959966,4044.9911302255223,4036.0473697744774,2.156756510668696,0.00018818751951421575,0.29234084382335757
2025-10-27 13:54:00+00:00,4038.835,4039.305,4037.655,4038.645,0,4039.7882419172847,4040.567237819962,4049.4895781761584,45.38490981315604,-0.43870224378542844,4044.5976715900865,4036.766328409913,2.1205596170494774,-6.437595560448983e-05,0.29236746836749394
2025-10-27 13:55:00+00:00,4038.675,4038.675,4036.16,4036.16,0,4039.4426950680195,4040.3944049642773,4049.3569455574902,38.68445667470581,-0.6730783132993565,4044.7655755336764,4036.481924466324,2.148733930117395,-0.0006154947589323001,0.29700547087655005
2025-10-27 13:56:00+00:00,4036.09,4037.945,4036.09,4036.815,0,4039.1924383948744,4040.254036142149,4049.2321500793064,41.150687280009116,-0.7967851676103237,4044.7944405719095,4035.9550594280913,2.127752935109011,0.00016226979556854815,0.2963741115297435
2025-10-27 13:57:00+00:00,4036.825,4038.2799999999997,4035.74,4037.755,0,4039.0555395001247,4040.1560347248096,4049.117949581005,44.594856065478204,-0.8096405643768776,4043.8822549455895,4036.09724505441,2.1571991540297932,0.00023282973687699382,0.2976845273229902
2025-10-27 13:58:00+00:00,4037.7749999999996,4038.21,4036.8999999999996,4037.87,0,4038.9426309763035,4040.066386304229,4049.006029684677,45.018803380359735,-0.8013119941588229,4043.465895285282,4035.998104714718,2.0966849287419795,2.8480767744198943e-05,0.29073738427953955
2025-10-27 13:59:00+00:00,4037.865,4039.19,4037.09,4037.695,0,4038.82380897856,4039.973390762887,4048.8934821256253,44.46127293807623,-0.7996151144243413,4043.0076094243373,4035.936390575663,2.0969217195461174,-4.334062075628253e-05,0.2840726509741313
2025-10-27 14:00:00+00:00,4037.705,4040.1949999999997,4037.585,4039.965,0,4038.932493837745,4039.973061713362,4048.80464150746,52.65242311635697,-0.6080906062061331,4042.7325824147447,4036.0134175852545,2.133570168149943,0.0005620439730709137,0.26888805693162215
2025-10-27 14:01:00+00:00,4039.9449999999997,4041.67,4039.895,4040.55,0,4039.086542043674,4039.9956867442106,4048.7225057710675,54.51424885601443,-0.40443931793060983,4042.3212080059266,4036.211791994074,2.1079580132820963,0.00014479275170486972,0.26226299582318174
2025-10-27 14:02:00+00:00,4040.54,4040.7200000000003,4037.37,4038.365,0,4039.0178237538003,4039.931738244438,4048.6194460121515,47.06933623725512,-0.4145764645181771,4042.231173422704,4036.126326577296,2.196675298047687,-0.0005409142324861449,0.2701875578511924
2025-10-27 14:03:00+00:00,4038.335,4039.075,4036.995,4037.545,0,4038.8775548248673,4039.8381406662247,4048.509252519493,44.607256143451465,-0.4832072606827751,4042.166150891228,4035.9483491087726,2.1883413481871328,-0.00020307309091371906,0.24538859669799118
2025-10-27 14:04:00+00:00,4037.515,4038.585,4034.7,4036.635,0,4038.66397817488,4039.712527306765,4048.3911007531306,41.98275218835457,-0.6040637846208483,4041.871139277533,4035.7523607224666,2.3095312518880675,-0.00022540988777919324,0.24612321676952756
2025-10-27 14:05:00+00:00,4036.665,4038.205,4035.835,4037.5,0,4038.5531231106056,4039.625761530029,4048.282731591408,45.278536799694244,-0.6228651776254992,4041.5848639845512,4035.6941360154483,2.313850448181769,0.0002142644390534798,0.24148350563082258
2025-10-27 14:06:00+00:00,4037.49,4038.8450000000003,4037.1,4037.665,0,4038.4685399572145,4039.5488689210083,4048.177082520847,45.90974588366311,-0.6173350419153394,4041.1496784647215,4035.7608215352793,2.2732182733116675,4.086603803798994e-05,0.20634469286886234
2025-10-27 14:07:00+00:00,4037.645,4038.045,4031.885,4032.0550000000003,0,4037.857726627956,4039.2549917084198,4048.016663789296,32.27724359846391,-1.053488524855311,4041.790957822152,4034.2915421778475,2.5508455395036806,-0.0013903830377639537,0.22882520597526376
2025-10-27 14:08:00+00:00,4032.0950000000003,4033.3450000000003,4030.06,4033.295,0,4037.423181234817,4039.0212665433837,4047.8701795724874,36.748071656374144,-1.2842812704657263,4041.732711838876,4033.602788161123,2.6032851438248685,0.0003074882081417485,0.22626635603173073
2025-10-27 14:09:00+00:00,4033.325,4035.23,4031.65,4035.135,0,4037.2052592124537,4038.8688639338393,4047.7434613677865,42.78409530032897,-1.3036854868792034,4041.3421958660892,4033.434804133911,2.6730504906945156,0.0004560986541122247,0.23381306344138847
2025-10-27 14:10:00+00:00,4035.1400000000003,4035.3199999999997,4028.0150000000003,4028.4049999999997,0,4036.367139287458,4038.4585163285906,4047.551038866615,31.095611322818982,-1.8408975027368797,4042.363565267554,4031.3664347324466,3.0039040270734345,-0.00166924243265143,0.2927232872610984
2025-10-27 14:11:00+00:00,4028.415,4028.635,4021.71,4027.8050000000003,0,4035.551697450557,4038.040731374528,4047.3545608679424,30.300823625583888,-2.288674466696648,4043.0699062192557,4029.621093780745,3.2839823108539163,-0.00014895341633547332,0.290825219495892
2025-10-27 14:12:00+00:00,4027.8149999999996,4029.585,4026.825,4029.465,0,4034.9720119790754,4037.7044281833705,4047.176555287167,35.23309223716436,-2.480993461631442,4043.2111459504267,4028.6118540495745,3.246555002935795,0.00041205024120749556,0.2905891458453436
2025-10-27 14:13:00+00:00,4029.465,4032.1400000000003,4028.5950000000003,4031.4300000000003,0,4034.634677504878,4037.4583721761796,4047.0198731450064,40.592304177629295,-2.4466451703515304,4042.950619535584,4028.124880464417,3.2678725027261004,0.0004875389243803596,0.297387022877539
2025-10-27 14:14:00+00:00,4031.29,4031.51,4028.84,4030.585,0,4034.248993932985,4037.188828169271,4046.8563420689366,39.09421022311588,-2.459259527093309,4042.7028372584555,4027.566662741545,3.2251673239599556,-0.0002096250138698963,0.29307692899874066
2025-10-27 14:15:00+00:00,4030.5649999999996,4032.79,4030.5,4031.405,0,4033.9781373679384,4036.9620113783194,4046.702597371733,41.35604273598154,-2.375703715115378,4042.6185169495116,4027.1754830504883,3.158369657962813,0.00020342372114789953,0.29475678317916215
2025-10-27 14:16:00+00:00,4031.415,4032.3900000000003,4031.015,4031.125,0,4033.706409999563,4036.7331089713266,4046.5475964028606,40.798883917712715,-2.3055023955871548,4042.4488202462385,4026.776179753762,3.0309861109655016,-6.94571059245419e-05,0.2940572740529994
2025-10-27 14:17:00+00:00,4031.095,4032.04,4031.075,4031.51,0,4033.497228094843,4036.5282811685297,4046.397968577957,41.95680438235544,-2.193515579482664,4042.108447919598,4026.4920520804026,2.883415674467976,9.550227693466695e-05,0.2940694265740275
2025-10-27 14:18:00+00:00,4031.5299999999997,4032.0699999999997,4028.6850000000004,4031.77,0,4033.3327301810486,4036.341681907019,4046.252416651808,42.77087714937541,-2.0600385517145696,4041.69769537479,4026.29280462521,2.9192431262916427,6.448988503215958e-05,0.2937855213817189
2025-10-27 14:19:00+00:00,4031.75,4032.4350000000004,4030.1,4032.2,0,4033.224851116187,4036.1792630087043,4046.1125916104966,44.16561767137355,-1.8976843156942778,4041.2658740133697,4026.175125986631,2.8775114744137036,0.00010664722224973389,0.2943872986562213
2025-10-27 14:20:00+00:00,4032.1,4032.4700000000003,4028.55,4028.55,0,4032.7796272003598,4035.8800762240494,4045.9378394551686,36.11888222455696,-2.0400257625083213,4040.4420544884074,4025.8574455115936,2.9519749405270157,-0.00090562298780128,0.30568290254340363
2025-10-27 14:21:00+00:00,4028.31,4029.88,4027.915,4029.34,0,4032.4520436574685,4035.623602646636,4045.772686823774,38.72122442149269,-2.065278739214591,4039.2127809882004,4025.9657190117996,2.881476730489382,0.00019608110870983353,0.30706872767398546
2025-10-27 14:22:00+00:00,4029.34,4030.73,4028.535,4029.8950000000004,0,4032.2085156900903,4035.3989515624544,4045.6146998902045,40.55340983401549,-2.0172543906032843,4038.3247834267368,4026.0067165732635,2.8324426783115806,0.00013773019421314814,0.30788333852363814
2025-10-27 14:23:00+00:00,4029.915,4029.915,4028.49,4029.4300000000003,0,4031.9438951481766,4035.1648750305935,4045.4536581002526,39.48811362180101,-1.993733839518427,4037.5032360217624,4026.016763978237,2.7319110584321953,-0.00011539427942608427,0.30652775128166126
2025-10-27 14:24:00+00:00,4029.5,4029.965,4028.355,4028.7,0,4031.634952753112,4034.91135051959,4045.2869550345786,37.80895297452787,-2.010819062007613,4036.792311866628,4025.9341881333717,2.651774554258476,-0.0001811834760658826,0.30673054454371945
2025-10-27 14:25:00+00:00,4028.6949999999997,4031.4849999999997,4028.2,4031.225,0,4031.5959096337683,4034.766787754116,4045.147035083986,46.31287405247614,-1.7998651017128395,4035.6920035273747,4026.4069964726255,2.697004943240003,0.0006265567192258459,0.31010749519245484
2025-10-27 14:26:00+00:00,4031.245,4031.585,4030.1400000000003,4031.3450000000003,0,4031.5720134781714,4034.632599999053,4045.0097014015587,46.68598440053166,-1.6045038496104098,4034.257405645969,4027.2095943540307,2.607576018722839,2.9767183418627496e-05,0.3093633811353089
2025-10-27 14:27:00+00:00,4031.355,4031.9350000000004,4028.42,4029.925,0,4031.415155051679,4034.447988234385,4044.8596048702,42.88766627977875,-1.5464344486795198,4034.113259313605,4027.140740686396,2.672392017385517,-0.00035230181216761025,0.3094766227391268
2025-10-27 14:28:00+00:00,4029.765,4031.5950000000003,4029.6450000000004,4030.055,0,4031.2856164753284,4034.275714185978,4044.712295369004,43.34213574127208,-1.4729449243186536,4033.734681941978,4027.195318058022,2.620792587572253,3.225814456442322e-05,0.30949113324939126
2025-10-27 14:29:00+00:00,4030.0550000000003,4031.8,4030.0150000000003,4030.34,0,4031.1955577633926,4034.1213724531945,4044.569287454885,44.38694672506806,-1.3758469217646052,4032.695522201945,4027.7549777980557,2.561093117031367,7.071613738851568e-05,0.30984308004223904
2025-10-27 14:30:00+00:00,4030.4300000000003,4030.91,4028.76,4030.035,0,4031.085028452593,4033.9611225530693,4044.4246676792145,43.46322920104191,-1.3084243052708189,4032.634893627807,4027.9786063721926,2.531729322957672,-7.567886112980204e-05,0.30163223990201865
2025-10-27 14:31:00+00:00,4030.135,4030.605,4028.9449999999997,4029.8900000000003,0,4030.9712162190126,4033.801470688243,4044.2800441202176,43.00502824152927,-1.2522564512619283,4032.4505504410768,4028.3714495589234,2.469462942746432,-3.598048369468643e-05,0.300584632037361
2025-10-27 14:32:00+00:00,4029.9,4030.52,4029.295,4030.165,0,4030.8944337219637,4033.6588639945867,4044.1395959200167,44.20637385568682,-1.172042247110312,4032.4429942417783,4028.4490057582216,2.380572732550252,6.823774778474956e-05,0.29653979723832596
